zcta,race_total,race_white,race_black,race_aian,race_asian,race_nhpi,race_other,race_multi,pct_white,pct_black,pct_asian,pct_nhpi,hispanic_total,hispanic_count,pct_hispanic,non_hisp_white,median_hh_income,disability_pop_total,disability_count,pct_disability,acs_year
28167,2253,2147,47,4,12,0,0,43,95.3,2.1,0.5,0.0,2253,0,0.0,2147,59732,0,0,,2024-5yr
28168,10484,8709,672,2,100,0,202,799,83.1,6.4,1.0,0.0,10484,590,5.6,8709,61220,0,0,,2024-5yr
28169,108,102,0,0,0,0,0,6,94.4,0.0,0.0,0.0,108,0,0.0,102,,0,0,,2024-5yr
28170,10103,3609,5319,38,346,0,116,675,35.7,52.6,3.4,0.0,10103,186,1.8,3576,39548,0,0,,2024-5yr
28173,65274,48002,5402,97,5273,9,1302,5189,73.5,8.3,8.1,0.0,65274,5074,7.8,46839,150597,0,0,,2024-5yr
28174,9573,5282,2432,239,169,0,669,782,55.2,25.4,1.8,0.0,9573,1965,20.5,4397,71136,0,0,,2024-5yr
28202,17653,9300,4135,69,1396,0,860,1893,52.7,23.4,7.9,0.0,17653,2201,12.5,8941,105889,0,0,,2024-5yr
28203,18823,14912,1894,16,812,32,138,1019,79.2,10.1,4.3,0.2,18823,827,4.4,14631,104696,0,0,,2024-5yr
28204,9314,6323,1709,28,445,0,198,611,67.9,18.3,4.8,0.0,9314,745,8.0,6080,92054,0,0,,2024-5yr
28205,51806,24076,12536,622,2672,0,6398,5502,46.5,24.2,5.2,0.0,51806,11344,21.9,23369,75622,0,0,,2024-5yr
28206,15375,2922,9414,68,312,0,1716,943,19.0,61.2,2.0,0.0,15375,2550,16.6,2869,61818,0,0,,2024-5yr
28207,9527,8655,112,10,240,0,49,461,90.8,1.2,2.5,0.0,9527,380,4.0,8618,217204,0,0,,2024-5yr
28208,40197,7466,24247,171,1836,0,4365,2112,18.6,60.3,4.6,0.0,40197,5678,14.1,6770,55431,0,0,,2024-5yr
28209,24331,18554,2063,25,559,7,875,2248,76.3,8.5,2.3,0.0,24331,2047,8.4,18212,101873,0,0,,2024-5yr
28210,47359,29360,5175,112,1287,104,5115,6206,62.0,10.9,2.7,0.2,47359,10153,21.4,28759,100824,0,0,,2024-5yr
28211,33925,24648,4734,81,1634,0,1136,1692,72.7,14.0,4.8,0.0,33925,2612,7.7,23907,132917,0,0,,2024-5yr
28212,42440,8912,15174,333,3463,0,9240,5318,21.0,35.8,8.2,0.0,42440,15279,36.0,7464,52723,0,0,,2024-5yr
28213,45904,9405,21130,218,2142,0,8527,4482,20.5,46.0,4.7,0.0,45904,12753,27.8,8512,58146,0,0,,2024-5yr
28214,43837,14629,18025,201,1887,0,5274,3821,33.4,41.1,4.3,0.0,43837,8269,18.9,13501,86447,0,0,,2024-5yr
28215,66674,15117,32837,139,1853,0,11241,5487,22.7,49.3,2.8,0.0,66674,16385,24.6,13807,71162,50593,7085,43508.0,2024-5yr
28216,57507,11370,33691,148,2885,12,6454,2947,19.8,58.6,5.0,0.0,57507,8085,14.1,10922,65795,0,0,,2024-5yr
28217,32064,6373,11951,915,2802,0,4050,5973,19.9,37.3,8.7,0.0,32064,10784,33.6,5433,64028,0,0,,2024-5yr
28223,4953,2469,1103,13,414,6,30,918,49.8,22.3,8.4,0.1,4953,527,10.6,2455,,0,0,,2024-5yr
28226,39381,28053,3189,179,1361,0,1132,5467,71.2,8.1,3.5,0.0,39381,5405,13.7,27615,118606,0,0,,2024-5yr
28227,60482,27072,17569,284,3268,0,6805,5484,44.8,29.0,5.4,0.0,60482,11547,19.1,26008,77115,0,0,,2024-5yr
28244,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
28262,50003,12215,25047,201,6581,35,3136,2788,24.4,50.1,13.2,0.1,50003,5049,10.1,11550,69231,0,0,,2024-5yr
28269,79586,22017,41346,177,3876,7,7628,4535,27.7,52.0,4.9,0.0,79586,10273,12.9,20634,81517,0,0,,2024-5yr
28270,32448,22068,3546,37,2846,7,1008,2936,68.0,10.9,8.8,0.0,32448,3013,9.3,21187,131667,0,0,,2024-5yr
28273,50966,14063,18836,495,3351,69,3680,10472,27.6,37.0,6.6,0.1,50966,13164,25.8,12335,87350,0,0,,2024-5yr
28274,747,492,129,5,14,0,7,100,65.9,17.3,1.9,0.0,747,64,8.6,492,,0,0,,2024-5yr
28277,73882,44160,7058,175,12178,95,1609,8607,59.8,9.6,16.5,0.1,73882,6004,8.1,43117,128627,0,0,,2024-5yr
28278,37420,14277,11794,168,3216,10,2004,5951,38.2,31.5,8.6,0.0,37420,5414,14.5,13855,125470,0,0,,2024-5yr
28280,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
28282,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
28301,16798,2790,11976,140,107,0,802,983,16.6,71.3,0.6,0.0,16798,851,5.1,2730,39198,0,0,,2024-5yr
28303,30965,12939,11473,196,1079,423,817,4038,41.8,37.1,3.5,1.4,30965,3374,10.9,12105,58223,0,0,,2024-5yr
28304,37140,14021,14625,420,1065,149,2239,4621,37.8,39.4,2.9,0.4,37140,5071,13.7,13288,58563,0,0,,2024-5yr
28305,5710,3668,1135,27,172,8,306,394,64.2,19.9,3.0,0.1,5710,506,8.9,3516,78148,0,0,,2024-5yr
28306,43042,19781,14640,832,1624,36,2554,3575,46.0,34.0,3.8,0.1,43042,5651,13.1,18706,67544,0,0,,2024-5yr
28307,14263,7713,2717,70,489,96,212,2966,54.1,19.0,3.4,0.7,14263,2887,20.2,6765,51420,0,0,,2024-5yr
28308,323,170,60,0,25,0,14,54,52.6,18.6,7.7,0.0,323,80,24.8,135,,0,0,,2024-5yr
28310,9583,5179,1631,61,445,98,119,2050,54.0,17.0,4.6,1.0,9583,2099,21.9,4742,,0,0,,2024-5yr
28311,36629,14355,16337,317,927,83,1340,3270,39.2,44.6,2.5,0.2,36629,3371,9.2,13569,62170,0,0,,2024-5yr
28312,19793,11036,6050,355,51,64,678,1559,55.8,30.6,0.3,0.3,19793,1400,7.1,10969,67754,0,0,,2024-5yr
28314,55834,15936,28350,487,1704,78,2326,6953,28.5,50.8,3.1,0.1,55834,8890,15.9,14186,62249,38106,7308,30798.0,2024-5yr
28315,14084,9504,2654,262,343,99,277,945,67.5,18.8,2.4,0.7,14084,492,3.5,9281,77418,0,0,,2024-5yr
28318,3644,2911,437,62,14,31,111,78,79.9,12.0,0.4,0.9,3644,209,5.7,2782,56439,0,0,,2024-5yr
28320,7962,5589,1427,309,0,0,347,290,70.2,17.9,0.0,0.0,7962,782,9.8,5468,57500,0,0,,2024-5yr
28323,4758,2812,1147,57,75,0,148,519,59.1,24.1,1.6,0.0,4758,731,15.4,2520,69095,0,0,,2024-5yr
28325,384,237,82,0,5,0,6,54,61.7,21.4,1.3,0.0,384,55,14.3,237,54375,0,0,,2024-5yr
28326,26068,15062,6313,199,292,17,1378,2807,57.8,24.2,1.1,0.1,26068,3678,14.1,13905,75431,0,0,,2024-5yr
28327,19386,16465,1238,0,198,0,405,1080,84.9,6.4,1.0,0.0,19386,1234,6.4,16223,87434,0,0,,2024-5yr
28328,26927,11340,7533,898,147,9,5436,1564,42.1,28.0,0.5,0.0,26927,7083,26.3,10981,52942,0,0,,2024-5yr
28330,313,148,0,34,0,0,0,131,47.3,0.0,0.0,0.0,313,0,0.0,148,,0,0,,2024-5yr
28331,123,48,54,0,0,0,21,0,39.0,43.9,0.0,0.0,123,21,17.1,48,,0,0,,2024-5yr
28332,645,297,346,0,0,0,0,2,46.0,53.6,0.0,0.0,645,0,0.0,297,77250,0,0,,2024-5yr
28333,10534,2430,3456,15,53,0,803,3777,23.1,32.8,0.5,0.0,10534,4543,43.1,2174,50188,0,0,,2024-5yr
28334,22873,14346,4422,164,141,2,2700,1098,62.7,19.3,0.6,0.0,22873,3744,16.4,13874,53036,0,0,,2024-5yr
28337,8357,4845,2809,145,47,0,241,270,58.0,33.6,0.6,0.0,8357,426,5.1,4805,36227,0,0,,2024-5yr
28338,3265,1850,641,25,93,0,584,72,56.7,19.6,2.8,0.0,3265,365,11.2,1837,58532,0,0,,2024-5yr
28339,6894,4295,1664,115,46,0,446,328,62.3,24.1,0.7,0.0,6894,772,11.2,4168,50313,0,0,,2024-5yr
28340,9265,2459,3430,2856,25,0,211,284,26.5,37.0,0.3,0.0,9265,251,2.7,2452,39746,0,0,,2024-5yr
28341,2886,1417,807,23,0,0,453,186,49.1,28.0,0.0,0.0,2886,600,20.8,1353,57431,0,0,,2024-5yr
28342,145,144,0,0,0,0,0,1,99.3,0.0,0.0,0.0,145,1,0.7,144,138125,0,0,,2024-5yr
28343,1574,614,739,189,0,0,0,32,39.0,47.0,0.0,0.0,1574,0,0.0,614,29306,0,0,,2024-5yr
28344,4806,2468,737,50,12,31,1039,469,51.4,15.3,0.2,0.6,4806,1868,38.9,2138,48737,0,0,,2024-5yr
28345,12372,7406,3512,422,0,0,677,355,59.9,28.4,0.0,0.0,12372,797,6.4,7391,40957,0,0,,2024-5yr
28347,2212,402,1433,115,0,0,175,87,18.2,64.8,0.0,0.0,2212,185,8.4,402,39110,0,0,,2024-5yr
28348,39196,19276,11439,724,1021,22,1978,4736,49.2,29.2,2.6,0.1,39196,5469,14.0,18073,66129,0,0,,2024-5yr
28349,3775,2276,1006,3,15,0,393,82,60.3,26.6,0.4,0.0,3775,418,11.1,2242,54139,0,0,,2024-5yr
28350,197,42,3,0,0,0,152,0,21.3,1.5,0.0,0.0,197,152,77.2,42,,0,0,,2024-5yr
28351,4535,2603,689,547,74,0,232,390,57.4,15.2,1.6,0.0,4535,150,3.3,2577,50156,0,0,,2024-5yr
28352,23837,8986,9791,2675,343,0,543,1499,37.7,41.1,1.4,0.0,23837,1082,4.5,8914,43728,0,0,,2024-5yr
28355,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
28356,6579,4166,1302,98,47,45,224,697,63.3,19.8,0.7,0.7,6579,697,10.6,3916,72150,0,0,,2024-5yr
28357,2852,1051,502,400,2,19,591,287,36.9,17.6,0.1,0.7,2852,756,26.5,997,49116,0,0,,2024-5yr
28358,33071,11694,10663,5899,438,0,2755,1622,35.4,32.2,1.3,0.0,33071,3303,10.0,11391,48467,0,0,,2024-5yr
28359,877,388,403,4,9,0,41,32,44.2,46.0,1.0,0.0,877,67,7.6,388,,0,0,,2024-5yr
28360,12550,2180,1752,7368,22,24,821,383,17.4,14.0,0.2,0.2,12550,1258,10.0,1973,46598,0,0,,2024-5yr
28362,35,8,23,0,0,0,4,0,22.9,65.7,0.0,0.0,35,0,0.0,8,36667,0,0,,2024-5yr
28363,962,475,359,73,0,0,26,29,49.4,37.3,0.0,0.0,962,11,1.1,475,53269,0,0,,2024-5yr
28364,12819,1091,2315,8745,202,0,172,294,8.5,18.1,1.6,0.0,12819,239,1.9,1078,34178,0,0,,2024-5yr
28365,15999,9562,2899,3,144,0,1527,1864,59.8,18.1,0.9,0.0,15999,3199,20.0,9056,52174,0,0,,2024-5yr
28366,3769,2306,916,84,8,0,105,350,61.2,24.3,0.2,0.0,3769,322,8.5,2205,53310,0,0,,2024-5yr
28367,89,80,9,0,0,0,0,0,89.9,10.1,0.0,0.0,89,0,0.0,80,,0,0,,2024-5yr
28368,50,50,0,0,0,0,0,0,100.0,0.0,0.0,0.0,50,0,0.0,50,,0,0,,2024-5yr
28369,1878,937,479,281,0,0,107,74,49.9,25.5,0.0,0.0,1878,173,9.2,934,40000,0,0,,2024-5yr
28371,7055,3222,2285,228,114,14,560,632,45.7,32.4,1.6,0.2,7055,1020,14.5,3039,67257,0,0,,2024-5yr
28372,12483,1648,1197,8868,198,24,193,355,13.2,9.6,1.6,0.2,12483,287,2.3,1605,36552,0,0,,2024-5yr
28373,2589,1845,529,5,38,0,82,90,71.3,20.4,1.5,0.0,2589,141,5.4,1816,81538,0,0,,2024-5yr
28374,19782,17086,294,103,417,0,261,1621,86.4,1.5,2.1,0.0,19782,810,4.1,16970,111311,0,0,,2024-5yr
28375,182,154,10,15,0,0,0,3,84.6,5.5,0.0,0.0,182,0,0.0,154,74327,0,0,,2024-5yr
28376,44880,17662,15992,1577,709,14,3715,5211,39.4,35.6,1.6,0.0,44880,7147,15.9,16447,66471,0,0,,2024-5yr
28377,11590,1921,2825,4884,109,0,995,856,16.6,24.4,0.9,0.0,11590,1634,14.1,1837,37326,0,0,,2024-5yr
28378,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
28379,23417,13277,7587,250,325,0,1090,888,56.7,32.4,1.4,0.0,23417,1950,8.3,12717,49149,0,0,,2024-5yr
28382,6961,3823,1606,74,14,0,371,1073,54.9,23.1,0.2,0.0,6961,1198,17.2,3798,68854,0,0,,2024-5yr
28383,6825,633,1540,4260,10,0,72,310,9.3,22.6,0.1,0.0,6825,49,0.7,633,39214,0,0,,2024-5yr
28384,11379,4093,2367,1231,12,0,2971,705,36.0,20.8,0.1,0.0,11379,3917,34.4,3840,51167,0,0,,2024-5yr
28385,2575,1854,463,88,0,0,71,99,72.0,18.0,0.0,0.0,2575,108,4.2,1853,66860,0,0,,2024-5yr
28386,5451,619,544,2766,20,16,928,558,11.4,10.0,0.4,0.3,5451,1538,28.2,427,31777,0,0,,2024-5yr
28387,16059,11924,1967,86,213,0,103,1766,74.3,12.2,1.3,0.0,16059,1370,8.5,11440,74830,0,0,,2024-5yr
28390,24000,10303,7729,427,453,54,1593,3441,42.9,32.2,1.9,0.2,24000,4026,16.8,9641,62972,0,0,,2024-5yr
28391,5963,4719,531,126,76,15,60,436,79.1,8.9,1.3,0.3,5963,303,5.1,4549,72955,0,0,,2024-5yr
28392,1758,711,602,0,0,0,291,154,40.4,34.2,0.0,0.0,1758,346,19.7,711,,0,0,,2024-5yr
28393,1707,966,482,3,31,0,225,0,56.6,28.2,1.8,0.0,1707,233,13.6,966,37544,0,0,,2024-5yr
28394,5936,4333,584,34,22,0,317,646,73.0,9.8,0.4,0.0,5936,645,10.9,4164,79643,0,0,,2024-5yr
28395,2688,2029,332,22,7,0,176,122,75.5,12.4,0.3,0.0,2688,84,3.1,1978,84375,0,0,,2024-5yr
28396,2666,1198,718,315,7,0,0,428,44.9,26.9,0.3,0.0,2666,106,4.0,1139,63250,0,0,,2024-5yr
28398,6417,2128,3103,95,87,0,539,465,33.2,48.4,1.4,0.0,6417,1389,21.6,1574,47458,0,0,,2024-5yr
28399,1819,1130,445,0,0,0,150,94,62.1,24.5,0.0,0.0,1819,233,12.8,1113,33512,0,0,,2024-5yr
28401,22007,11794,6703,81,104,0,1138,2187,53.6,30.5,0.5,0.0,22007,2061,9.4,11412,57968,0,0,,2024-5yr
28403,40319,31216,4931,66,742,42,831,2491,77.4,12.2,1.8,0.1,40319,3229,8.0,29490,54547,0,0,,2024-5yr
28405,35467,25236,6116,71,491,0,2207,1346,71.2,17.2,1.4,0.0,35467,3234,9.1,24535,70274,0,0,,2024-5yr
28409,36163,31013,1343,120,414,0,854,2419,85.8,3.7,1.1,0.0,36163,2269,6.3,30442,111048,0,0,,2024-5yr
28411,37233,29894,2610,41,1035,0,721,2932,80.3,7.0,2.8,0.0,37233,2126,5.7,29532,97387,0,0,,2024-5yr
28412,44166,34640,2597,16,346,0,2818,3749,78.4,5.9,0.8,0.0,44166,4260,9.6,34433,71636,0,0,,2024-5yr
28420,2658,2259,155,63,102,0,26,53,85.0,5.8,3.8,0.0,2658,52,2.0,2221,53935,0,0,,2024-5yr
28421,2010,855,436,0,2,0,447,270,42.5,21.7,0.1,0.0,2010,475,23.6,845,60025,0,0,,2024-5yr
28422,10059,7401,1127,120,73,0,307,1031,73.6,11.2,0.7,0.0,10059,566,5.6,7339,69412,0,0,,2024-5yr
28423,2388,748,711,606,14,0,11,298,31.3,29.8,0.6,0.0,2388,22,0.9,748,52250,0,0,,2024-5yr
28424,90,16,74,0,0,0,0,0,17.8,82.2,0.0,0.0,90,0,0.0,16,48875,0,0,,2024-5yr
28425,11380,7251,2720,14,156,0,726,513,63.7,23.9,1.4,0.0,11380,945,8.3,7149,66478,0,0,,2024-5yr
28428,7136,6538,0,6,78,0,118,396,91.6,0.0,1.1,0.0,7136,434,6.1,6277,93241,0,0,,2024-5yr
28429,9662,6872,1358,4,59,0,677,692,71.1,14.1,0.6,0.0,9662,844,8.7,6730,72337,0,0,,2024-5yr
28430,1573,1296,110,0,0,0,79,88,82.4,7.0,0.0,0.0,1573,141,9.0,1296,68356,0,0,,2024-5yr
28431,5901,3571,1979,120,0,0,80,151,60.5,33.5,0.0,0.0,5901,101,1.7,3571,40888,0,0,,2024-5yr
28432,1656,1282,305,0,0,0,0,69,77.4,18.4,0.0,0.0,1656,66,4.0,1216,90815,0,0,,2024-5yr
28433,4313,1838,2295,0,0,0,38,142,42.6,53.2,0.0,0.0,4313,190,4.4,1713,36944,0,0,,2024-5yr
28434,710,238,278,133,0,0,56,5,33.5,39.2,0.0,0.0,710,82,11.5,212,49643,0,0,,2024-5yr
28435,1889,1076,364,1,0,0,317,131,57.0,19.3,0.0,0.0,1889,379,20.1,1071,46429,0,0,,2024-5yr
28436,1922,1321,355,44,0,0,9,193,68.7,18.5,0.0,0.0,1922,175,9.1,1321,64297,0,0,,2024-5yr
28438,1582,1133,419,30,0,0,0,0,71.6,26.5,0.0,0.0,1582,0,0.0,1133,59199,0,0,,2024-5yr
28439,1190,539,484,4,78,8,0,77,45.3,40.7,6.6,0.7,1190,4,0.3,539,32361,0,0,,2024-5yr
28441,2532,1173,830,86,0,0,161,282,46.3,32.8,0.0,0.0,2532,408,16.1,1100,51250,0,0,,2024-5yr
28442,1810,853,253,364,0,0,269,71,47.1,14.0,0.0,0.0,1810,325,18.0,837,60964,0,0,,2024-5yr
28443,28416,23985,1390,58,300,0,589,2094,84.4,4.9,1.1,0.0,28416,1700,6.0,23452,90477,0,0,,2024-5yr
28444,2479,1268,427,6,0,0,610,168,51.1,17.2,0.0,0.0,2479,607,24.5,1261,44330,0,0,,2024-5yr
28445,10797,9812,195,1,98,0,4,687,90.9,1.8,0.9,0.0,10797,402,3.7,9630,84016,0,0,,2024-5yr
28447,1507,965,430,3,0,0,33,76,64.0,28.5,0.0,0.0,1507,60,4.0,965,77134,0,0,,2024-5yr
28448,767,198,419,95,0,0,0,55,25.8,54.6,0.0,0.0,767,0,0.0,198,53378,0,0,,2024-5yr
28449,2131,2066,0,0,12,0,0,53,96.9,0.0,0.6,0.0,2131,19,0.9,2066,107563,0,0,,2024-5yr
28450,2337,1398,291,315,0,0,112,221,59.8,12.5,0.0,0.0,2337,63,2.7,1387,69554,0,0,,2024-5yr
28451,46933,34794,5274,221,279,24,2484,3857,74.1,11.2,0.6,0.1,46933,4628,9.9,34043,81481,0,0,,2024-5yr
28452,1152,292,760,0,0,0,0,100,25.3,66.0,0.0,0.0,1152,34,3.0,292,,0,0,,2024-5yr
28453,3206,1174,825,63,1,0,748,395,36.6,25.7,0.0,0.0,3206,1088,33.9,1160,61165,0,0,,2024-5yr
28454,2895,1738,1029,32,5,0,45,46,60.0,35.5,0.2,0.0,2895,51,1.8,1717,73015,0,0,,2024-5yr
28455,1644,1314,240,55,0,0,0,35,79.9,14.6,0.0,0.0,1644,228,13.9,1086,37760,0,0,,2024-5yr
28456,3860,1525,1835,56,0,21,180,243,39.5,47.5,0.0,0.5,3860,226,5.9,1525,49670,0,0,,2024-5yr
28457,11464,7646,1711,111,30,0,1498,468,66.7,14.9,0.3,0.0,11464,1856,16.2,7631,78178,0,0,,2024-5yr
28458,5446,2147,1750,16,0,0,675,858,39.4,32.1,0.0,0.0,5446,1159,21.3,2029,40338,0,0,,2024-5yr
28460,13532,10331,429,137,194,0,130,2311,76.3,3.2,1.4,0.0,13532,1351,10.0,9981,88908,0,0,,2024-5yr
28461,23762,21264,891,0,236,0,191,1180,89.5,3.7,1.0,0.0,23762,805,3.4,21145,82692,0,0,,2024-5yr
28462,12340,10733,709,9,63,0,163,663,87.0,5.7,0.5,0.0,12340,357,2.9,10690,60349,0,0,,2024-5yr
28463,7522,4525,2154,36,13,0,85,709,60.2,28.6,0.2,0.0,7522,532,7.1,4458,45239,0,0,,2024-5yr
28464,2185,932,429,0,0,0,775,49,42.7,19.6,0.0,0.0,2185,854,39.1,867,60130,0,0,,2024-5yr
28465,8756,8266,73,50,35,0,22,310,94.4,0.8,0.4,0.0,8756,102,1.2,8263,86194,0,0,,2024-5yr
28466,8893,5483,1685,0,43,39,889,754,61.7,18.9,0.5,0.4,8893,1737,19.5,5019,65558,0,0,,2024-5yr
28467,13313,12159,442,4,62,0,232,414,91.3,3.3,0.5,0.0,13313,243,1.8,12153,75341,0,0,,2024-5yr
28468,5154,4459,433,0,28,0,26,208,86.5,8.4,0.5,0.0,5154,95,1.8,4418,83358,0,0,,2024-5yr
28469,10404,9400,336,22,88,0,250,308,90.3,3.2,0.8,0.0,10404,578,5.6,9290,90684,0,0,,2024-5yr
28470,11219,8325,1590,0,19,0,389,896,74.2,14.2,0.2,0.0,11219,985,8.8,8179,65030,0,0,,2024-5yr
28472,16780,9916,5149,595,144,31,372,573,59.1,30.7,0.9,0.2,16780,959,5.7,9829,42003,0,0,,2024-5yr
28478,5017,3641,896,1,0,0,225,254,72.6,17.9,0.0,0.0,5017,404,8.1,3592,73388,0,0,,2024-5yr
28479,6581,5084,1003,16,35,0,140,303,77.3,15.2,0.5,0.0,6581,138,2.1,5084,80391,0,0,,2024-5yr
28480,2776,2678,14,0,9,0,0,75,96.5,0.5,0.3,0.0,2776,71,2.6,2678,172500,0,0,,2024-5yr
28501,17642,4406,11403,57,83,0,610,1083,25.0,64.6,0.5,0.0,17642,828,4.7,4312,35118,0,0,,2024-5yr
28504,20407,11830,6605,41,223,18,720,970,58.0,32.4,1.1,0.1,20407,1482,7.3,11527,53583,0,0,,2024-5yr
28508,1813,779,109,0,0,0,501,424,43.0,6.0,0.0,0.0,1813,933,51.5,771,34567,0,0,,2024-5yr
28509,17,17,0,0,0,0,0,0,100.0,0.0,0.0,0.0,17,0,0.0,17,,0,0,,2024-5yr
28510,1718,1248,225,4,0,0,5,236,72.6,13.1,0.0,0.0,1718,145,8.4,1246,58839,0,0,,2024-5yr
28511,610,579,0,0,0,0,19,12,94.9,0.0,0.0,0.0,610,29,4.8,579,55978,0,0,,2024-5yr
28512,3358,3069,4,11,7,0,1,266,91.4,0.1,0.2,0.0,3358,177,5.3,3034,91488,0,0,,2024-5yr
28513,10573,6362,2706,47,0,24,727,707,60.2,25.6,0.0,0.2,10573,1300,12.3,6179,57285,0,0,,2024-5yr
28515,2822,1324,1206,4,0,0,14,274,46.9,42.7,0.0,0.0,2822,65,2.3,1314,31715,0,0,,2024-5yr
28516,11289,9512,1052,66,1,0,215,443,84.3,9.3,0.0,0.0,11289,269,2.4,9490,66057,0,0,,2024-5yr
28518,7651,5351,1558,133,20,0,476,113,69.9,20.4,0.3,0.0,7651,619,8.1,5228,54127,0,0,,2024-5yr
28519,392,297,33,0,0,0,62,0,75.8,8.4,0.0,0.0,392,62,15.8,297,38988,0,0,,2024-5yr
28520,101,94,0,0,0,0,0,7,93.1,0.0,0.0,0.0,101,0,0.0,94,80859,0,0,,2024-5yr
28521,1593,1061,319,26,0,0,17,170,66.6,20.0,0.0,0.0,1593,101,6.3,1061,47813,0,0,,2024-5yr
28523,2753,2006,453,0,0,0,154,140,72.9,16.5,0.0,0.0,2753,102,3.7,2006,45452,0,0,,2024-5yr
28524,261,223,26,0,0,0,0,12,85.4,10.0,0.0,0.0,261,12,4.6,223,74219,0,0,,2024-5yr
28525,3613,2835,108,28,15,0,383,244,78.5,3.0,0.4,0.0,3613,1061,29.4,2406,59191,0,0,,2024-5yr
28526,1842,1242,563,0,0,0,14,23,67.4,30.6,0.0,0.0,1842,15,0.8,1241,39110,0,0,,2024-5yr
28527,1588,1466,61,0,0,0,0,61,92.3,3.8,0.0,0.0,1588,55,3.5,1444,74190,0,0,,2024-5yr
28528,407,377,0,4,0,0,7,19,92.6,0.0,0.0,0.0,407,3,0.7,377,64000,0,0,,2024-5yr
28529,1804,1468,132,3,0,0,83,118,81.4,7.3,0.0,0.0,1804,159,8.8,1468,65060,0,0,,2024-5yr
28530,6484,3196,2263,0,165,0,464,396,49.3,34.9,2.5,0.0,6484,889,13.7,2935,37361,0,0,,2024-5yr
28531,1060,979,27,0,6,0,40,8,92.4,2.5,0.6,0.0,1060,40,3.8,979,60000,0,0,,2024-5yr
28532,20908,13050,3875,47,668,0,569,2699,62.4,18.5,3.2,0.0,20908,2756,13.2,12158,60605,0,0,,2024-5yr
28533,2452,1252,199,95,125,27,54,700,51.1,8.1,5.1,1.1,2452,904,36.9,1105,,0,0,,2024-5yr
28537,5,5,0,0,0,0,0,0,100.0,0.0,0.0,0.0,5,0,0.0,5,,0,0,,2024-5yr
28538,1989,1036,729,28,0,0,40,156,52.1,36.7,0.0,0.0,1989,256,12.9,957,56953,0,0,,2024-5yr
28539,18351,14933,904,80,467,0,443,1524,81.4,4.9,2.5,0.0,18351,1539,8.4,14442,66976,0,0,,2024-5yr
28540,49141,32551,7246,195,777,78,1747,6547,66.2,14.7,1.6,0.2,49141,6567,13.4,30816,65625,32428,7989,24439.0,2024-5yr
28542,3508,2054,394,96,104,41,0,819,58.6,11.2,3.0,1.2,3508,843,24.0,1941,125491,0,0,,2024-5yr
28543,6069,3561,1299,42,224,1,253,689,58.7,21.4,3.7,0.0,6069,988,16.3,3275,50649,0,0,,2024-5yr
28544,4386,2089,963,20,44,45,372,853,47.6,22.0,1.0,1.0,4386,806,18.4,2030,52354,0,0,,2024-5yr
28546,47256,27472,8569,239,1205,57,2357,7357,58.1,18.1,2.5,0.1,47256,7970,16.9,25892,63561,0,0,,2024-5yr
28547,21346,12559,1878,473,526,106,693,5111,58.8,8.8,2.5,0.5,21346,6356,29.8,11045,67588,0,0,,2024-5yr
28551,14078,8141,3339,18,28,0,822,1730,57.8,23.7,0.2,0.0,14078,1672,11.9,7743,49092,0,0,,2024-5yr
28552,201,201,0,0,0,0,0,0,100.0,0.0,0.0,0.0,201,0,0.0,201,63841,0,0,,2024-5yr
28553,413,413,0,0,0,0,0,0,100.0,0.0,0.0,0.0,413,0,0.0,413,88984,0,0,,2024-5yr
28554,54,30,24,0,0,0,0,0,55.6,44.4,0.0,0.0,54,0,0.0,30,,0,0,,2024-5yr
28555,5914,3603,1266,1,80,0,75,889,60.9,21.4,1.4,0.0,5914,349,5.9,3549,69236,0,0,,2024-5yr
28556,752,653,0,0,0,0,0,99,86.8,0.0,0.0,0.0,752,79,10.5,653,,0,0,,2024-5yr
28557,15253,12684,708,10,198,5,360,1288,83.2,4.6,1.3,0.0,15253,961,6.3,12563,68528,0,0,,2024-5yr
28560,28661,19184,6340,29,1004,5,824,1275,66.9,22.1,3.5,0.0,28661,990,3.5,19063,65411,0,0,,2024-5yr
28562,39082,27100,6815,188,1159,128,969,2723,69.3,17.4,3.0,0.3,39082,2628,6.7,26466,75012,0,0,,2024-5yr
28570,22197,18520,1005,35,337,0,720,1580,83.4,4.5,1.5,0.0,22197,1391,6.3,18361,70229,0,0,,2024-5yr
28571,2678,2150,344,12,37,0,22,113,80.3,12.8,1.4,0.0,2678,125,4.7,2137,63393,0,0,,2024-5yr
28572,6658,4871,611,90,0,25,624,437,73.2,9.2,0.0,0.4,6658,1093,16.4,4682,55660,0,0,,2024-5yr
28573,1874,1073,693,0,0,0,11,97,57.3,37.0,0.0,0.0,1874,36,1.9,1071,63554,0,0,,2024-5yr
28574,20990,15538,1575,6,161,0,1331,2379,74.0,7.5,0.8,0.0,20990,1548,7.4,15297,67416,0,0,,2024-5yr
