ccn,facility_name,state,type_of_control,fy_begin,fy_end,beds,days_medicare,days_medicaid,days_total,bed_days_available,medicare_days_pct,medicaid_days_pct,private_other_pct,net_patient_revenue,net_income,total_costs,total_salaries,contract_labor,operating_margin_pct,occupancy_pct,contract_labor_pct,medicaid_heavy,financially_stressed
265312,GAINESVILLE HEALTH CARE CENTER,MO,4,2023-01-01,2023-05-31,99.0,421.0,5190.0,7056.0,14949.0,6.0,73.6,20.5,1489650.0,77277.0,144552.0,717758.0,64215.0,5.19,47.2,8.9,True,False
265398,GAMMA ROAD LODGE,MO,4,2023-01-01,2023-03-31,112.0,63.0,2943.0,3827.0,10080.0,1.6,76.9,21.5,671725.0,-270954.0,56178.0,371696.0,81147.0,-40.34,38.0,21.8,True,True
395913,HUNTINGDON VALLEY SKILLED NURSING AN,PA,6,2023-02-01,2023-06-30,130.0,759.0,10915.0,12907.0,19500.0,5.9,84.6,9.6,4026899.0,-656925.0,453007.0,1692327.0,612502.0,-16.31,66.2,36.2,True,True
145744,HERITAGE MANOR MINONK  LLC,IL,4,2023-01-01,2023-07-29,49.0,585.0,1486.0,3589.0,10290.0,16.3,41.4,42.3,1180957.0,-638113.0,238244.0,775309.0,229305.0,-54.03,34.9,29.6,False,True
146063,HERITAGE MANOR-WALNUT  LLC,IL,4,2023-01-01,2023-06-30,62.0,1102.0,3261.0,7984.0,11222.0,13.8,40.8,45.4,2298923.0,-4088.0,356872.0,1149177.0,,-0.18,71.1,,False,False
325114,HEARTLAND CONTINUING CARE CENTER,NM,4,2023-01-01,2023-02-28,80.0,422.0,1885.0,2974.0,4720.0,14.2,63.4,22.4,691503.0,-228236.0,116904.0,357429.0,229197.0,-33.01,63.0,64.1,True,True
395429,BETHLEHEM SOUTH SKILLED NURSING AND,PA,6,2023-02-01,2023-06-30,227.0,1338.0,23040.0,27496.0,34050.0,4.9,83.8,11.3,7874723.0,-783030.0,735325.0,2570307.0,2425177.0,-9.94,80.8,94.4,True,True
235267,OPTALIS HEALTH KINGSFORD,MI,5,2023-04-07,2023-05-31,107.0,279.0,1601.0,3544.0,5885.0,7.9,45.2,47.0,3009908.0,-464870.0,554238.0,1438399.0,,-15.44,60.2,,False,True
245312,PRESBYTERIAN HOMES - CASTLE RIDGE,MN,1,2022-10-01,2023-09-30,72.0,1215.0,12278.0,22614.0,26280.0,5.4,54.3,40.3,8375714.0,-12601615.0,512666.0,7730767.0,,-150.45,86.1,,False,True
245432,PRESBYTERIAN HOMES - GRANDVIEW CHRIS,MN,1,2022-10-01,2023-09-30,110.0,1272.0,22931.0,37260.0,40150.0,3.4,61.5,35.0,14182606.0,-7078177.0,834186.0,9814445.0,,-49.91,92.8,,True,True
245462,PRESBYTERIAN HOMES - MARANATHA,MN,2,2022-10-01,2023-09-30,97.0,1048.0,21668.0,32750.0,35405.0,3.2,66.2,30.6,11983848.0,-4376271.0,950661.0,8550865.0,23030.0,-36.52,92.5,0.3,True,True
245617,PRESBYTERIAN HOMES - CARONDELET,MN,1,2022-10-01,2023-09-30,45.0,938.0,3607.0,15464.0,16425.0,6.1,23.3,70.6,5974963.0,-10478898.0,492648.0,5579308.0,859617.0,-175.38,94.1,15.4,False,True
395037,KINGSTON COURT SKILLED NURSING & REH,PA,6,2023-02-01,2023-06-30,151.0,1100.0,16219.0,20021.0,22650.0,5.5,81.0,13.5,6162644.0,-328172.0,603185.0,2366081.0,961422.0,-5.33,88.4,40.6,True,True
395199,ABBEYVILLE NURSING AND REHABILITATIO,PA,6,2023-02-01,2023-06-30,172.0,2065.0,17480.0,21989.0,25800.0,9.4,79.5,11.1,6981287.0,-125635.0,807109.0,2450252.0,1512949.0,-1.8,85.2,61.7,True,False
395359,JERSEY SHORE SKILLED NURSING & REHAB,PA,6,2023-02-01,2023-06-30,120.0,627.0,10896.0,12873.0,18000.0,4.9,84.6,10.5,3547074.0,-698788.0,474250.0,1441619.0,795481.0,-19.7,71.5,55.2,True,True
395393,EPWORTH HEALTHCARE AND REHAB,PA,4,2023-01-01,2023-04-30,102.0,302.0,7596.0,10220.0,12240.0,3.0,74.3,22.7,2706709.0,-1659819.0,410690.0,1066736.0,616770.0,-61.32,83.5,57.8,True,True
395726,HARMON HOUSE CARE CENTER,PA,6,2023-01-01,2023-06-30,109.0,596.0,9036.0,12404.0,19729.0,4.8,72.8,22.3,4796804.0,-896631.0,539347.0,2446808.0,200381.0,-18.69,62.9,8.2,True,True
395746,CARLISLE SKILLED NURSING AND REHABIL,PA,6,2023-02-01,2023-06-30,150.0,841.0,14105.0,18080.0,22500.0,4.7,78.0,17.3,5554413.0,-865848.0,683363.0,1854600.0,2047775.0,-15.59,80.4,110.4,True,True
395812,LAUREL WOOD CARE CENTER,PA,6,2023-01-01,2023-06-30,120.0,134.0,10935.0,11857.0,21720.0,1.1,92.2,6.6,4749651.0,-1534792.0,375341.0,2228409.0,653702.0,-32.31,54.6,29.3,True,True
395986,KITTANNING CARE CENTER,PA,6,2023-01-01,2023-06-30,120.0,394.0,10626.0,12606.0,21720.0,3.1,84.3,12.6,3669998.0,-392503.0,477285.0,1924292.0,205249.0,-10.69,58.0,10.7,True,True
525380,SUN PRAIRIE HEALTH CARE CENTER,WI,5,2023-01-01,2023-02-28,32.0,200.0,354.0,1544.0,1888.0,13.0,22.9,64.1,608875.0,-270111.0,72014.0,419214.0,,-44.36,81.8,,False,True
675453,COLLINWOOD CARE CENTER,TX,4,2023-01-01,2023-05-31,120.0,1099.0,6480.0,10390.0,18120.0,10.6,62.4,27.1,2521267.0,-147287.0,397147.0,1333797.0,269430.0,-5.84,57.3,20.2,True,True
315101,JFK HARTWYCK AT CEDAR BROOK,NJ,2,2023-01-01,2023-03-15,106.0,108.0,5095.0,6301.0,7844.0,1.7,80.9,17.4,1924612.0,-1278923.0,221614.0,1148990.0,501867.0,-66.45,80.3,43.7,True,True
