YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_CC_BH_ADHD_OTHCD_V1_PCT,BENE_CC_BH_ALCOHOL_DRUG_V1_PCT,BENE_CC_BH_ALZ_NONALZDEM_V2_PCT,BENE_CC_BH_ANXIETY_V1_PCT,BENE_CC_BH_BIPOLAR_V1_PCT,BENE_CC_BH_DEPRESS_V1_PCT,BENE_CC_BH_MOOD_V2_PCT,BENE_CC_BH_PD_V1_PCT,BENE_CC_BH_PTSD_V1_PCT,BENE_CC_BH_SCHIZO_OTHPSY_V1_PCT,BENE_CC_BH_TOBACCO_V1_PCT,BENE_CC_PH_AFIB_V2_PCT,BENE_CC_PH_ARTHRITIS_V2_PCT,BENE_CC_PH_ASTHMA_V2_PCT,BENE_CC_PH_CANCER6_V2_PCT,BENE_CC_PH_CKD_V2_PCT,BENE_CC_PH_COPD_V2_PCT,BENE_CC_PH_DIABETES_V2_PCT,BENE_CC_PH_HF_NONIHD_V2_PCT,BENE_CC_PH_HYPERLIPIDEMIA_V2_PCT,BENE_CC_PH_HYPERTENSION_V2_PCT,BENE_CC_PH_ISCHEMICHEART_V2_PCT,BENE_CC_PH_OSTEOPOROSIS_V2_PCT,BENE_CC_PH_PARKINSON_V2_PCT,BENE_CC_PH_STROKE_TIA_V2_PCT,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT,high_therapy_intensity,high_dual_pct
2023,FY,PROVIDER,SNF,366118,Elms Retirement Village Inc,Wellington,OH,44090,26,30,933,748771,523314,419677,477023,*,0,82,*,*,100,0,0,0,0,0,0,2.02,*,*,46,*,*,54,58,0,*,*,*,*,*,*,*,54,*,54,50,*,*,46,*,*,*,0,0,*,*,*,0,*,*,0,*,*,*,0,*,*,,
2023,FY,PROVIDER,SNF,366120,Majestic Care Of Cedar Village.,Mason,OH,45040,102,129,4199,2425661,2393252,1839851,2044680,27,0,81,40,60,91,*,*,0,0,*,0,3.01,0,12,50,58,22,65,68,*,*,*,*,43,84,18,21,55,33,51,51,82,*,57,25,*,34,0,*,*,*,13,0,17,12,*,12,9,0,*,23,*,,False
2023,FY,PROVIDER,SNF,366123,Accord Care Community Orrville Llc,Orrville,OH,44667,30,38,1174,680767,655352,507217,613804,40,*,79,50,50,97,*,0,0,0,*,0,2.37,*,*,47,*,*,57,*,*,0,*,*,37,60,*,*,63,*,53,50,*,*,*,*,*,*,*,*,*,0,*,0,*,*,*,*,0,0,*,*,37,,True
2023,FY,PROVIDER,SNF,366124,Ohman Family Living At Blossom,Huntsburg,OH,44046,52,74,1580,950595,940364,786625,892800,25,0,83,44,56,98,0,0,0,0,*,*,3.23,*,*,50,58,*,62,65,*,0,*,*,56,*,23,*,63,63,56,62,*,*,63,*,*,35,*,*,*,0,*,0,20,15,*,15,*,0,*,*,16,,False
2023,FY,PROVIDER,SNF,366125,Divine Rehabilitation And Nursing At Shane Hill,Rockford,OH,45882,50,61,1274,934101,765142,653682,767580,28,0,78,44,56,98,0,0,*,0,*,0,2.56,0,*,52,56,*,48,56,0,*,*,22,46,74,*,*,52,38,60,46,*,100,66,*,*,26,*,*,*,*,*,0,*,*,*,*,*,0,*,*,25,,False
2023,FY,PROVIDER,SNF,366127,Woodlands Health And Rehab Center,Ravenna,OH,44266,75,84,1274,957878,747593,689482,810952,24,0,78,55,45,96,*,0,0,0,*,0,2.59,0,*,52,55,*,49,51,*,*,*,23,45,64,*,20,56,44,47,57,*,*,53,16,*,32,*,*,*,*,*,*,23,*,*,*,*,0,*,17,*,,False
2023,FY,PROVIDER,SNF,366128,Altercare Cambridge Inc.,Cambridge,OH,43725,86,108,2672,1450976,1499576,1238704,1503177,21,*,81,38,62,97,*,0,0,0,*,*,2.58,*,*,37,57,*,48,52,*,*,*,14,50,80,13,20,53,51,53,55,80,*,62,24,*,30,*,*,*,*,19,0,*,12,*,11,*,0,0,19,11,,False
2023,FY,PROVIDER,SNF,366129,Gillette Nursing Home,Warren,OH,44483,65,91,1810,765148,948142,794175,1012710,49,*,80,38,62,92,*,0,0,0,*,0,3.15,0,*,55,52,*,69,77,*,*,*,*,45,62,*,25,68,45,55,71,*,*,49,*,*,29,*,*,0,*,*,0,25,12,0,*,13,0,*,*,27,,True
2023,FY,PROVIDER,SNF,366130,Riverside Landing Nursing And Rehabilitation,Mcconnelsville,OH,43756,36,46,1035,415922,613016,516251,599448,61,56,77,39,61,94,*,0,0,0,*,0,2.89,*,*,56,*,*,*,*,*,*,39,*,31,*,*,*,47,53,56,53,*,*,53,*,*,31,0,*,*,*,*,0,*,*,0,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,366131,Bellevue Care Center,Bellevue,OH,44811,67,80,1434,768096,890190,785694,917850,39,0,78,43,57,96,*,0,*,0,0,0,2.73,0,*,37,48,*,54,61,*,*,*,*,45,79,*,16,58,45,63,57,82,*,63,*,*,27,*,*,0,0,*,0,21,*,*,*,0,0,0,*,28,,True
2023,FY,PROVIDER,SNF,366134,Hardin Hills Health Center,Kenton,OH,43326,28,33,737,347259,408945,350724,410368,*,*,80,54,46,89,0,0,0,0,*,*,2.51,*,*,54,50,*,50,61,0,0,*,*,43,61,*,*,61,46,46,54,*,100,*,*,*,*,*,*,0,*,*,0,*,*,0,0,0,0,0,*,*,,
2023,FY,PROVIDER,SNF,366135,Mohun Health Care Center,Columbus,OH,43219,27,30,865,460792,481361,389623,417146,*,0,87,*,*,100,0,0,0,0,0,0,1.75,0,0,48,41,*,*,*,*,0,*,*,41,*,*,*,59,*,*,*,100,*,48,56,*,*,*,*,0,0,*,0,*,*,0,*,0,0,*,*,40,,
2023,FY,PROVIDER,SNF,366141,Oakhill Manor Care Center,Louisville,OH,44641,11,13,388,334494,221977,183582,222712,*,0,68,*,*,100,0,0,0,0,0,0,3.31,*,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,0,0,0,0,*,0,*,*,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,366142,Mill Run Care Center,Hilliard,OH,43026,121,137,2679,2508001,1686868,1505265,1614200,14,0,79,35,65,93,*,*,*,0,*,*,2.39,*,17,31,55,26,64,66,*,*,*,21,49,81,12,31,54,31,52,51,84,*,60,39,*,28,*,10,*,0,10,0,13,*,*,12,*,0,0,30,8,,False
2023,FY,PROVIDER,SNF,366143,Adams County Manor,West Union,OH,45693,97,127,3632,2684661,2095068,1669619,1979394,53,84,79,31,69,99,*,0,0,0,*,0,2.5,*,*,40,54,*,59,60,*,*,13,22,44,74,13,*,48,45,58,64,*,*,64,23,*,34,*,0,*,*,*,0,24,11,*,*,*,0,0,19,20,,True
2023,FY,PROVIDER,SNF,366144,Mennonite Memorial Home,Bluffton,OH,45817,41,50,1361,696485,733371,590218,703249,41,*,84,37,63,98,0,0,0,0,*,*,1.81,0,*,37,63,*,61,61,*,*,*,*,32,73,*,*,54,37,37,49,*,*,54,*,*,37,*,0,0,*,*,0,*,*,*,*,*,0,0,*,26,,True
2023,FY,PROVIDER,SNF,366145,Lakeridge Villa Health Care Center,Cincinnati,OH,45239,26,32,787,256340,531123,440136,478670,*,0,75,58,42,77,*,0,0,0,*,0,3.22,*,*,*,54,54,*,*,*,*,46,46,*,*,*,*,50,50,42,46,*,*,58,*,*,*,0,*,*,*,*,0,*,*,0,*,*,*,*,*,*,,
2023,FY,PROVIDER,SNF,366148,Otterbein Sunset House,Toledo,OH,43606,77,89,1583,1231425,932845,818593,951944,*,0,83,29,71,75,21,0,*,0,*,0,2.4,*,*,36,49,*,55,61,*,0,*,14,55,83,14,19,64,48,51,60,*,*,57,44,*,36,*,*,*,0,*,0,17,16,0,*,*,*,0,20,19,,
2023,FY,PROVIDER,SNF,366149,Williams Co Hillside Country L,Bryan,OH,43506,27,29,720,386401,378051,294977,346374,*,*,84,*,*,100,0,0,0,0,0,0,1.83,0,*,*,56,0,*,*,0,*,*,0,48,*,*,*,56,41,59,52,*,*,*,*,*,*,*,0,*,*,*,0,*,*,0,*,*,0,*,*,0,,
2023,FY,PROVIDER,SNF,366151,Dayspring Of Miami Valley Hlth Care Center & Rehab,Fairborn,OH,45324,222,248,6913,4013049,4147624,3376795,3954283,17,*,80,38,62,92,5,*,0,*,*,*,3.5,*,12,41,50,8,56,58,*,*,*,13,51,76,14,17,63,41,50,65,90,*,64,33,*,33,5,6,8,0,6,0,18,9,*,6,12,0,*,17,7,,False
2023,FY,PROVIDER,SNF,366152,West View Healthy Living,Wooster,OH,44691,106,125,3355,1937534,1828140,1486248,1746048,13,*,81,39,61,96,*,0,*,0,*,0,2.45,*,*,36,53,*,58,57,*,0,*,12,42,72,10,21,64,32,44,51,78,*,52,21,11,32,0,*,*,*,18,0,22,10,*,10,*,*,0,20,*,,False
2023,FY,PROVIDER,SNF,366153,Terrace View Gardens,Cincinnati,OH,45211,29,32,638,304219,385205,343014,374848,*,0,78,48,52,72,*,0,0,*,*,0,2.3,*,*,48,55,*,48,55,*,*,*,*,*,*,*,*,52,45,52,62,*,*,*,*,*,41,*,*,0,*,*,0,*,*,*,*,*,0,0,*,0,,
2023,FY,PROVIDER,SNF,366155,New Albany Care Center,Columbus,OH,43230,237,269,7052,6515013,4292901,3593522,3873387,10,*,80,37,63,83,14,*,0,0,*,*,2.24,*,8,37,50,38,56,62,*,*,*,17,42,81,16,26,50,30,48,47,87,95,49,34,8,31,4,4,*,0,9,0,13,12,*,10,6,0,*,32,5,,False
2023,FY,PROVIDER,SNF,366156,Lincoln Crawford Care Center,Cincinnati,OH,45206,55,75,2369,970626,1443746,1117392,1225770,*,*,70,71,29,*,78,0,0,0,*,0,3.86,0,20,42,47,25,73,76,*,*,22,45,29,47,*,*,53,38,60,56,76,*,47,*,*,36,0,*,*,0,*,0,21,*,*,*,*,0,0,*,28,,
2023,FY,PROVIDER,SNF,366157,Dunbar Health & Rehab Center,Dayton,OH,45417,28,41,834,353383,634092,520187,579584,*,*,67,50,50,64,*,*,0,0,0,0,6.19,*,39,43,*,*,61,*,*,*,*,39,*,39,*,*,*,*,*,*,*,*,43,*,0,*,*,0,*,0,29,0,*,32,*,0,*,0,*,0,0,,
2023,FY,PROVIDER,SNF,366158,The Pavilion Rehabilitation And Nursing Center,North Royalton,OH,44133,15,17,548,215156,316386,249986,282167,*,0,68,*,*,*,*,0,0,0,*,0,3.8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,*,*,*,0,*,*,0,0,0,0,0,*,*,,
2023,FY,PROVIDER,SNF,366159,Birchwood Care Center,Hamilton,OH,45011,13,19,539,350919,339228,273498,297118,*,0,81,*,*,100,0,0,0,0,0,0,2.66,0,0,*,*,*,*,*,0,0,*,*,*,*,0,*,*,*,*,*,*,100,*,*,0,*,*,*,0,0,*,0,*,*,0,0,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,366162,Lutheran Home,Napoleon,OH,43545,42,55,1296,782374,711565,568799,673531,*,*,82,38,62,100,0,0,0,0,0,0,2.37,0,*,50,43,*,31,43,*,*,*,*,38,74,*,29,57,45,50,43,*,*,43,*,*,*,0,*,*,0,*,0,*,31,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,366166,Brethren Care Village Health Care Center,Ashland,OH,44805,133,170,3583,2231258,2000494,1702217,1993178,17,*,84,42,58,98,0,*,0,0,*,0,2.31,*,*,44,47,*,53,55,*,*,*,14,47,79,11,23,50,30,41,46,87,*,52,27,11,30,*,*,*,0,8,0,13,15,*,11,9,0,0,25,*,,False
2023,FY,PROVIDER,SNF,366167,Anderson The,Cincinnati,OH,45255,113,135,2462,2833485,1536902,1372302,1494666,34,*,81,33,67,95,*,0,0,0,*,0,2.46,*,13,36,52,14,50,60,*,*,*,19,49,81,11,26,47,38,44,54,87,*,57,35,*,28,*,*,*,0,19,*,25,13,*,*,*,0,*,9,14,,False
2023,FY,PROVIDER,SNF,366169,Blossom Nursing And Rehab Center,Salem,OH,44460,86,114,3097,1586714,1803367,1402772,1672529,26,0,81,53,47,97,*,*,0,0,*,0,2.95,*,*,42,42,*,51,53,*,*,*,*,51,74,13,19,57,45,48,48,84,*,49,16,*,28,*,*,*,*,*,0,11,18,*,12,*,0,*,19,11,,False
2023,FY,PROVIDER,SNF,366170,The Sanctuary At Tuttle Crossing,Dublin,OH,43017,51,70,1860,1077680,1075035,850281,920100,27,*,79,49,51,92,*,*,0,0,*,*,2.3,*,*,43,57,*,63,65,*,*,*,*,59,*,25,*,47,33,55,53,*,*,61,31,*,31,0,*,*,0,17,0,20,*,*,*,*,0,0,17,*,,False
2023,FY,PROVIDER,SNF,366171,Cridersville Healthcare Center,Cridersville,OH,45806,25,36,919,540023,530772,421134,494956,44,0,82,*,*,92,0,0,0,*,*,0,2.09,0,*,*,52,*,*,*,*,0,*,*,*,*,*,*,48,*,44,*,*,*,56,*,*,*,*,*,0,*,*,0,*,*,*,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,366173,Continuing Healthcare At Beckett House,New Concord,OH,43762,56,68,1508,1174789,925346,800751,938547,41,0,76,38,63,98,*,0,0,0,*,0,3.07,*,*,39,66,*,63,64,*,*,*,20,48,73,*,29,54,50,45,61,*,*,68,29,*,34,*,*,0,0,19,0,*,*,*,*,*,0,0,21,21,,True
2023,FY,PROVIDER,SNF,366175,Carecore At The Meadows,Cincinnati,OH,45240,13,15,611,190394,358827,280675,308018,*,0,63,*,*,*,*,0,0,0,0,0,3.03,*,*,*,*,*,100,100,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,0,0,0,*,*,0,*,0,0,*,0,0,*,*,0,,
2023,FY,PROVIDER,SNF,366176,Life Care Center Of Elyria,Elyria,OH,44035,181,216,5815,5878366,3420235,2817392,3200173,19,0,80,39,61,88,9,0,*,0,*,0,2.67,*,16,38,46,6,51,54,*,*,*,15,41,76,14,25,57,50,49,44,84,*,59,18,7,31,*,10,*,*,6,*,14,9,*,9,12,*,*,15,15,,False
2023,FY,PROVIDER,SNF,366177,Cumberland Pointe Care Center,St Clairsville,OH,43950,47,70,1698,704032,866825,676483,959759,57,*,69,70,30,85,*,0,0,0,0,*,5.61,*,*,43,60,*,64,68,*,*,*,34,47,55,*,*,64,66,72,64,*,*,70,*,*,23,*,0,*,0,*,0,21,26,*,17,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,366178,Widows Home Of Dayton,Dayton,OH,45403,89,130,4151,3099153,2529415,2009873,2259231,58,0,73,33,67,75,21,0,*,0,*,*,3.42,0,19,36,53,16,66,70,*,*,*,34,40,58,*,18,48,52,51,63,79,*,47,19,*,30,*,*,*,0,*,*,23,13,*,8,*,0,*,15,16,,True
2023,FY,PROVIDER,SNF,366179,Solon Pointe At Emerald Ridge,Solon,OH,44139,59,73,2467,948404,1373413,1042505,1227322,73,*,79,36,64,29,71,0,0,0,0,0,2.94,*,*,64,42,*,51,54,*,*,24,*,37,58,*,24,44,47,53,51,*,*,34,*,*,44,*,*,*,*,*,0,21,*,0,*,*,0,0,*,16,,True
2023,FY,PROVIDER,SNF,366180,Riverview Pointe Care Center,Olmsted Falls,OH,44138,181,230,5887,2989367,3665881,3063621,3478730,20,*,80,36,64,94,*,*,*,0,*,0,2.49,*,9,42,57,7,55,59,*,*,9,26,41,84,15,27,54,46,55,51,86,*,56,31,6,30,*,*,*,*,32,*,10,*,*,20,*,*,*,13,18,,False
2023,FY,PROVIDER,SNF,366181,Grand Rapids Care Center,Grand Rapids,OH,43522,16,21,528,261668,302734,245758,286990,*,*,81,*,*,100,0,0,0,0,0,0,2.57,0,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,0,0,*,0,*,*,0,0,0,0,0,*,0,,
2023,FY,PROVIDER,SNF,366184,Elizabeth Scott Community,Maumee,OH,43537,106,123,2832,1749558,1561825,1306704,1532236,*,*,84,30,70,92,*,*,0,0,*,*,2.26,*,*,28,52,*,57,58,*,*,*,15,54,84,17,25,47,39,40,52,87,*,47,42,*,34,*,*,*,*,*,0,15,10,*,*,*,0,*,21,25,,
2023,FY,PROVIDER,SNF,366185,Hillspring Health Care & Rehab,Springboro,OH,45066,137,159,3642,2114155,2366987,2012991,2202697,17,*,80,37,63,94,*,0,*,*,*,0,2.43,*,17,40,58,9,59,61,*,*,9,15,40,74,9,24,58,43,53,52,88,*,52,28,*,41,*,*,*,*,*,0,11,11,*,11,*,0,*,30,*,,False
2023,FY,PROVIDER,SNF,366186,Aventura  At Humility House,Austintown,OH,44515,47,60,1669,633793,890554,712854,918122,*,0,82,34,66,91,*,0,0,*,0,0,2.61,*,*,55,57,*,51,64,*,*,*,*,47,*,23,32,47,45,55,55,*,*,57,*,*,32,*,*,*,*,*,0,22,*,0,23,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,366187,Minerva Rehabilitation And Nursing Center,Minerva,OH,44657,16,19,676,526561,364557,276164,342081,*,0,76,*,*,100,0,0,0,0,0,0,1.49,0,*,*,*,*,*,*,0,0,*,*,*,*,*,*,*,*,*,*,*,100,*,*,0,*,*,0,0,*,*,0,*,*,0,*,0,0,0,*,*,,
2023,FY,PROVIDER,SNF,366188,Majestic Care Of Toledo Snf,Toledo,OH,43605,39,45,1058,554071,624093,519536,607707,44,*,75,46,54,95,*,0,*,0,0,0,3.35,*,*,28,62,*,*,*,*,*,*,33,49,*,*,*,51,64,54,64,*,*,54,28,*,31,*,0,*,*,*,*,*,*,*,*,*,0,*,*,0,,True
2023,FY,PROVIDER,SNF,366189,Vancrest Of Delphos,Delphos,OH,45833,79,106,3176,1961042,1680203,1328628,1588559,35,19,82,29,71,99,0,0,*,0,*,0,2.4,0,*,33,65,*,59,61,*,*,*,*,52,*,14,18,51,39,44,56,*,*,71,30,*,19,*,*,0,14,*,0,11,12,*,*,*,0,0,*,23,,False
2023,FY,PROVIDER,SNF,366190,Belmont Manor,St Clairsville,OH,43950,22,31,738,411174,341901,263881,373164,*,0,81,*,*,100,0,0,0,0,0,0,2.19,0,*,*,*,*,*,*,0,0,*,*,*,*,*,*,50,50,*,50,*,100,*,*,*,*,0,*,0,0,*,0,*,*,*,*,*,0,*,*,*,,
2023,FY,PROVIDER,SNF,366191,Maplecrest Nursing And Hta,Struthers,OH,44471,26,31,786,411394,367549,295183,377959,*,0,83,*,*,96,*,0,0,0,*,0,2.04,*,*,42,*,*,*,*,*,*,0,*,42,*,*,*,*,*,58,54,*,100,*,*,0,*,0,*,0,0,*,0,*,*,*,*,*,0,0,*,0,,
2023,FY,PROVIDER,SNF,366192,Lutheran Village At Wolfcreek,Holland,OH,43528,46,58,1298,742890,749797,628138,768943,28,*,77,28,72,91,*,0,0,0,0,*,2.36,0,*,33,52,*,59,63,*,*,*,*,37,70,24,28,46,33,43,52,*,*,39,30,*,28,*,*,*,0,*,0,*,*,*,*,*,0,0,22,*,,False
2023,FY,PROVIDER,SNF,366194,Bennington Glen Nursing & Reha,Marengo,OH,43334,64,79,2025,1811539,1308824,1111462,1196526,23,0,82,39,61,100,0,0,0,0,0,0,2.39,0,*,42,50,*,59,61,*,0,*,19,47,80,*,25,56,30,61,52,*,*,55,27,*,30,*,*,0,*,19,*,18,*,*,*,*,0,*,25,*,,False
2023,FY,PROVIDER,SNF,366195,Beeghly Oaks Center For Rehabilitation & Healing,Youngstown,OH,44512,146,202,6320,2121642,3406543,2504562,3228736,60,0,75,45,55,62,29,0,*,0,*,*,4.07,*,15,34,36,12,55,62,*,*,8,21,30,54,12,18,55,36,60,43,73,*,42,9,*,27,*,5,6,*,5,0,23,13,*,*,16,0,*,15,15,,True
2023,FY,PROVIDER,SNF,366196,Altercare Newark South Inc.,Newark,OH,43055,46,61,1194,712261,728318,612019,662725,26,*,78,54,46,91,*,*,*,0,*,0,2.83,0,*,33,50,*,50,54,*,*,*,*,54,70,*,28,63,41,57,54,*,*,43,43,*,37,*,*,*,0,21,0,*,18,*,*,*,0,0,28,0,,False
2023,FY,PROVIDER,SNF,366197,Gardens At St Henry The,Saint Henry,OH,45883,34,40,1412,888668,733540,566310,665715,*,*,84,50,50,97,0,0,0,0,*,*,1.83,0,*,*,35,*,44,47,0,0,*,*,53,*,*,*,53,32,38,62,*,*,*,*,0,*,*,0,0,0,*,0,*,*,0,*,*,0,0,33,*,,
2023,FY,PROVIDER,SNF,366199,Country Lane Gardens Rehab & Nursing Ctr,Pleasantville,OH,43148,31,41,1227,451202,789266,637862,684233,*,0,69,48,52,94,*,0,0,0,*,0,2.58,*,*,55,*,39,*,*,*,*,*,35,*,*,*,*,58,42,61,42,*,*,52,*,*,*,0,*,*,*,*,0,*,32,*,*,0,0,0,*,37,,
2023,FY,PROVIDER,SNF,366200,Hennis Care Centre Of Bolivar,Bolivar,OH,44612,91,106,3805,1934843,2356821,1893499,2246530,34,0,81,45,55,99,0,0,0,0,*,*,2.69,0,*,33,49,*,59,60,0,*,13,14,52,75,*,18,52,31,55,57,88,*,57,20,*,35,*,*,*,0,*,0,16,*,*,12,*,0,*,15,20,,False
2023,FY,PROVIDER,SNF,366201,Majestic Care Of Whitehall,Whitehall,OH,43213,41,48,1262,428406,819579,649061,691762,56,0,72,66,34,46,46,0,0,0,*,*,6.42,*,27,51,61,32,66,68,*,*,*,34,37,59,*,29,66,73,*,63,*,*,66,*,*,51,*,*,*,0,*,0,*,*,*,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,366202,Crystal Care Of Coal Grove,Coal Grove,OH,45638,23,41,979,556583,582812,465593,555748,*,0,73,*,*,91,*,0,0,0,*,0,3.66,*,*,*,*,*,*,*,0,*,*,48,*,*,*,*,*,*,*,52,*,*,*,*,*,*,*,*,0,0,*,0,*,29,*,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,366203,Orrville Pointe,Orrville,OH,44667,13,14,383,246793,207060,151454,179810,*,0,80,*,*,100,0,0,0,0,0,0,2.45,0,*,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,0,*,*,0,*,*,*,*,*,0,0,0,*,,
2023,FY,PROVIDER,SNF,366207,Bella Terrace Rehabilitation And Nursing Center,Columbus,OH,43203,20,26,783,427364,488491,391663,419391,*,0,71,*,*,*,*,0,0,0,0,0,2.17,0,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,*,0,*,0,*,*,*,*,*,0,*,*,*,,
2023,FY,PROVIDER,SNF,366208,Residence At Huntington Court,Hamilton,OH,45011,32,40,863,366931,514976,432342,473536,53,0,74,59,41,75,*,0,*,0,*,*,2.62,0,*,*,38,*,47,50,*,0,*,34,34,47,*,*,59,41,56,56,*,*,56,*,*,*,0,*,*,0,*,0,*,28,*,*,*,0,*,*,*,,True
2023,FY,PROVIDER,SNF,366214,Canterbury Villa Of Alliance,Alliance,OH,44601,26,32,907,404088,502313,391666,490493,*,0,86,*,*,96,*,0,0,0,*,0,1.98,*,*,*,*,*,50,50,0,0,*,*,58,*,*,*,*,*,54,54,*,*,*,*,0,*,0,*,0,*,*,0,*,*,0,*,0,0,*,*,*,,
2023,FY,PROVIDER,SNF,366215,Lanfair Center For Rehab & Nsg Care Inc,Lancaster,OH,43130,181,215,4513,2713929,2606805,2289233,2508973,13,*,81,36,64,97,*,0,*,0,*,0,1.96,*,10,36,44,7,51,56,*,*,*,12,49,80,12,18,49,30,49,45,85,*,62,28,7,28,*,*,*,0,6,*,15,*,*,9,*,0,*,30,22,,False
2023,FY,PROVIDER,SNF,366216,Mason Health Care Center,Mason,OH,45040,38,48,1247,426693,790104,643881,701225,34,0,78,37,63,84,*,*,0,0,*,0,2.39,*,*,53,58,*,68,71,*,0,*,*,47,58,*,*,55,34,47,37,71,*,29,*,*,45,0,*,0,0,23,0,*,*,0,*,0,0,44,*,*,,False
2023,FY,PROVIDER,SNF,366217,Autumn Court,Ottawa,OH,45875,11,16,677,378748,362166,265077,311170,100,*,67,*,*,*,0,0,*,0,*,0,3.2,*,*,*,*,*,*,100,*,0,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,0,*,*,0,0,*,*,*,0,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,366218,Auburn Skilled Nursing And Rehab,Salem,OH,44460,56,69,2347,1653110,1496343,1191318,1410457,21,0,79,39,61,98,0,0,0,0,*,*,2.42,0,*,29,46,*,54,57,0,0,*,*,48,*,*,29,55,52,46,57,*,*,43,*,*,32,*,*,*,0,*,0,29,*,*,*,*,*,0,17,*,,False
2023,FY,PROVIDER,SNF,366220,Harmony Court Rehab And Nursing,Cincinnati,OH,45237,23,31,739,332921,488472,388728,433342,*,0,70,*,*,*,57,0,0,0,*,0,6.81,0,*,48,*,*,*,*,0,0,*,*,*,52,*,*,*,48,*,*,*,*,48,*,0,*,0,*,*,*,*,0,*,45,0,*,*,0,*,*,*,,
2023,FY,PROVIDER,SNF,366221,Springview Manor,Lima,OH,45805,87,114,3548,2555950,2195321,1767839,2098556,41,*,81,40,60,78,20,0,*,0,*,0,2.4,*,13,45,54,*,49,53,*,*,16,24,45,86,14,24,57,45,46,60,*,*,67,23,*,26,*,*,*,*,23,0,11,*,*,*,*,0,*,17,23,,True
2023,FY,PROVIDER,SNF,366222,Falls Village Skilled Nursing & Rehabilitation,Cuyahoga Falls,OH,44221,60,74,1473,963663,818537,687574,818021,28,0,79,42,58,93,*,0,*,0,0,0,3.91,*,18,42,50,*,60,63,*,0,*,20,40,63,18,*,63,43,62,57,*,*,43,18,*,32,*,*,*,0,*,0,*,*,*,*,20,0,*,15,*,,False
2023,FY,PROVIDER,SNF,366224,Gardens At Celina,Celina,OH,45822,47,54,1820,1188059,969667,758573,896533,*,*,84,30,70,94,0,0,*,*,*,0,2.01,0,*,30,47,*,51,53,0,0,*,*,51,*,*,30,47,*,30,55,77,*,70,*,*,26,*,*,*,0,*,0,31,*,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,366225,Solivita Of Stratford,Glenwillow,OH,44139,12,17,527,195392,290098,223514,253097,*,0,80,*,*,*,*,0,0,0,0,0,4.99,0,*,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,100,*,*,0,*,*,0,0,*,*,0,*,*,0,0,*,0,0,0,*,,
